buy_ts,uid,n_pedidos
2018-05,4233640026685250536,1
2018-05,4254801614230585676,1
2018-05,4274512674823263503,1
2018-05,4292328887680655693,1
2018-05,4295902405005396338,1
2018-05,4297633891928422165,1
2018-05,4324667750520186071,1
2018-05,4325206130464418863,1
2018-05,4325655656017911713,1
2018-05,4325773355679626182,1
2018-05,4326846074047313748,1
2018-05,4327580367497202567,1
2018-05,4329169423564702693,2
2018-05,4335431045028993359,1
2018-05,4342900517732521084,1
2018-05,4343152961396857417,1
2018-05,4360980201910391884,1
2018-05,4361218197115212368,1
2018-05,4366313018021929969,1
2018-05,4368097482974993302,1
2018-05,4373224708450472171,1
2018-05,4374804366534826082,1
2018-05,4376896558800003461,1
2018-05,4379219552797665746,4
2018-05,4388717292615074929,1
2018-05,4388840878177462025,1
2018-05,4399171924874680272,1
2018-05,4400367904673116205,1
2018-05,4403813697687782154,1
2018-05,4406023299125453536,1
2018-05,4407792566088636748,1
2018-05,4416139104653057524,1
2018-05,4424791109239000050,1
2018-05,4432979911587601178,1
2018-05,4435932264285009579,1
2018-05,4442054055962636054,1
2018-05,4448289909655695180,1
2018-05,4456921392720199351,1
2018-05,4459022353402157543,1
2018-05,4461892653312556715,1
2018-05,4473136552211833666,1
2018-05,4475249938388422544,1
2018-05,4478383945843853544,1
2018-05,4484168919031776540,1
2018-05,4494643015417770133,1
2018-05,4498443598456720601,1
2018-05,4526382870651320531,1
2018-05,4532484048312306849,2
2018-05,4535629926036684705,1
2018-05,4538636801516467200,1
2018-05,4542650515066958933,1
2018-05,4544704732558997849,1
2018-05,4546280426219634133,1
2018-05,4553842151156469421,1
2018-05,4560768286506794749,1
2018-05,4563531770603160540,1
2018-05,4569729590074246023,1
2018-05,4570842735786014855,1
2018-05,4578093875793886513,1
2018-05,4592626810977639852,1
2018-05,4593949394224591361,1
2018-05,4594113039767723950,1
2018-05,4594392133213872004,1
2018-05,4605105277734118771,1
2018-05,4605524762464337068,1
2018-05,4608422476761576935,1
2018-05,4608792910180732538,1
2018-05,4609722082965000431,1
2018-05,4619075268163864178,2
2018-05,4621876010551245472,1
2018-05,4623517176267479086,1
2018-05,4630810706933825214,1
2018-05,4633685633558698733,1
2018-05,4636886616893514534,1
2018-05,4639345519870940906,1
2018-05,4642452450163841749,1
2018-05,4642965850684646338,1
2018-05,4646054653219475033,1
2018-05,4649929171763482581,2
2018-05,4655990398923288764,1
2018-05,4658735091299000925,1
2018-05,4659993521760253983,1
2018-05,4664167397050851906,3
2018-05,4665226764026551588,1
2018-05,4667777780355148947,1
2018-05,4670158535835924705,1
2018-05,4678519309230523721,1
2018-05,4687003963369164782,1
2018-05,4690148998613766758,1
2018-05,4690646785510911265,1
2018-05,4695654472957587385,1
2018-05,4700403100161539174,1
2018-05,4701891401612264649,1
2018-05,4711966094391838392,1
2018-05,4717310662995685262,1
2018-05,4720238520154682632,1
2018-05,4724192941756488783,1
2018-05,4725765509881809557,1
2018-05,4731993891433296403,1
2018-05,4739826683454831282,1
2018-05,4742957090029870667,1
2018-05,4745015717900478182,1
2018-05,4747521638570028335,1
2018-05,4748949218006020548,1
2018-05,4757094916543417469,1
2018-05,4762577274076139621,2
2018-05,4774193540251698592,1
2018-05,4778721208460718820,2
2018-05,4782984899251386713,1
2018-05,4789751236087802432,1
2018-05,4790809476247758658,1
2018-05,4797846365620317933,1
2018-05,4798663175996773703,1
2018-05,4801972957008705065,1
2018-05,4804836200728835228,1
2018-05,4805575508883541517,1
2018-05,4811001201349379646,1
2018-05,4816021272685373418,1
2018-05,4819892169028987558,1
2018-05,4825659265601052678,1
2018-05,4834297808776303745,1
2018-05,4834472671172081233,1
2018-05,4846919121179308535,1
2018-05,4849849018064187144,1
2018-05,4853417277042656319,1
2018-05,4854212785759294708,1
2018-05,4884255413394041537,1
2018-05,4884983960316023712,1
2018-05,4892457696381922360,1
2018-05,4895814233811878408,1
2018-05,4901142889799994407,1
2018-05,4905517852155439037,1
2018-05,4909882177808967711,2
2018-05,4915668231439187516,1
2018-05,4919579768379209700,3
2018-05,4927016430008138764,1
2018-05,4935635646330313601,1
2018-05,4938218267313222050,1
2018-05,4950340176164402768,1
2018-05,4953317408557810707,1
2018-05,4965430074530214136,1
2018-05,4965642463528298255,1
2018-05,4966796625326387473,1
2018-05,4967314968741526433,1
2018-05,4979642422318346657,1
2018-05,4979690208404595750,1
2018-05,4980029588293207631,1
2018-05,4991105932393586951,1
2018-05,4997957310896813516,1
2018-05,4998963731624679142,1
2018-05,5006249570331932352,1
2018-05,5009603426073134172,1
2018-05,5011641291126074270,1
2018-05,5012666969842528580,1
2018-05,5012675263410968571,1
2018-05,5018493537120767530,1
2018-05,5019537024109163387,1
2018-05,5024620890672621762,1
2018-05,5034297899632285119,2
2018-05,5034947987859042538,1
2018-05,5036184169939081462,1
2018-05,5048563596948475046,1
2018-05,5050635694212679228,1
2018-05,5054353827900129942,1
2018-05,5059024683418208384,1
2018-05,5061789935866158953,1
2018-05,5061919522438186531,1
2018-05,5063353973850741485,5
2018-05,5065347938584855354,17
2018-05,5068775649321834850,1
2018-05,5072870087138339628,1
2018-05,5076277116699298861,1
2018-05,5079810754181033083,1
2018-05,5084949864077231197,1
2018-05,5100545917702669882,1
2018-05,5100642987734157348,1
2018-05,5100901087405743025,1
2018-05,5118344398465311118,1
2018-05,5130630834444275175,2
2018-05,5133580140683617769,1
2018-05,5139615590553126732,2
2018-05,5141014170587297897,1
2018-05,5143537794767530527,1
2018-05,5144503245886040221,1
2018-05,5144717771494935617,1
2018-05,5154867087668345386,1
2018-05,5159020081257748748,1
2018-05,5160831302058223918,1
2018-05,5182960412053396916,1
2018-05,5189540902211779836,1
2018-05,5198992808609012310,1
2018-05,5208448067697581138,1
2018-05,5212409056625159778,1
2018-05,5212751322613649518,1
2018-05,5216755540557848341,1
2018-05,5216817669616218716,1
2018-05,5218143240664258901,1
2018-05,5228059718602807286,1
2018-05,5228111391362928931,1
2018-05,5230288913288523701,2
2018-05,5241397237794370294,1
2018-05,5245585675506083551,2
2018-05,5265245114099940363,1
2018-05,5275709385820675642,1
2018-05,5280059523643152384,1
2018-05,5283737531080826295,1
2018-05,5291123048634376500,1
2018-05,5298707427025251035,1
2018-05,5298712240212362157,1
2018-05,5299793535781063977,1
2018-05,5300671506425484318,1
2018-05,5300693976971713685,1
2018-05,5308329662311937308,1
2018-05,5309272687995684327,3
2018-05,5315654978180899373,1
2018-05,5316251702508766570,1
2018-05,5322434076652564576,2
2018-05,5333282339483376142,1
2018-05,5340038410512104746,1
2018-05,5343079823393188252,1
2018-05,5348599585435775120,1
2018-05,5354405628820832971,1
2018-05,5354536358931204819,1
2018-05,5359718846599854608,1
2018-05,5361225702848480005,2
2018-05,5361535016395394383,1
2018-05,5366928836896771601,1
2018-05,5366971790731042005,1
2018-05,5370976004483473996,1
2018-05,5382770152353906022,1
2018-05,5386633775173777610,1
2018-05,5387421139965018395,1
2018-05,5390579201470301061,1
2018-05,5392164160571580220,1
2018-05,5394077806395291663,1
2018-05,5398582841660901435,1
2018-05,5407122704012107714,1
2018-05,5409575498884294658,1
2018-05,5428360267575446305,8
2018-05,5435436225715216946,1
2018-05,5437069988032661476,1
2018-05,5439727732925923340,1
2018-05,5443503445034281642,1
2018-05,5450510689591244741,1
2018-05,5451943388649504917,1
2018-05,5476666784875974304,1
2018-05,5480241092441439353,1
2018-05,5482215002138260037,1
2018-05,5483861566648894131,1
2018-05,5489076121419869780,1
2018-05,5490885740399615188,1
2018-05,5498015197929392001,1
2018-05,5508688332053581799,1
2018-05,5514075464022045359,1
2018-05,5518713847596540924,1
2018-05,5522187531307227983,1
2018-05,5522248397068705476,1
2018-05,5523181209665084128,1
2018-05,5526034186014168552,1
2018-05,5527972093518470180,1
2018-05,5535065395942597914,1
2018-05,5535749620253445269,1
2018-05,5547423990182129964,1
2018-05,5548577057860708833,1
2018-05,5551662730948864339,1
2018-05,5553990115056252971,1
2018-05,5556900939809445427,1
2018-05,5557155803990710885,1
2018-05,5564671233685094359,1
2018-05,5571966941125212618,1
2018-05,5579250741107043745,1
2018-05,5579777412731013481,1
2018-05,5596677043793511210,1
2018-05,5601347904438786334,1
2018-05,5605086549980407054,1
2018-05,5606511982670314557,1
2018-05,5606984653302661545,1
2018-05,5610420052805689830,1
2018-05,5614598791870889421,4
2018-05,5617525242430064993,1
2018-05,5617656095321633825,1
2018-05,5633153773164685158,1
2018-05,5640874281804314921,2
2018-05,5650542434204600011,1
2018-05,5672055012879694598,1
2018-05,5690607163007720116,1
2018-05,5691527211227593671,1
2018-05,5691821662014230868,1
2018-05,5695228977633130469,1
2018-05,5700369001867565129,1
2018-05,5700372956580214792,1
2018-05,5700917441004993552,1
2018-05,5710942075125141117,1
2018-05,5713306757044336291,1
2018-05,5732055986563675477,1
2018-05,5756944982133649364,1
2018-05,5760754808060088689,1
2018-05,5761513454427864386,1
2018-05,5761518732759527731,1
2018-05,5764705619279113329,1
2018-05,5768591343838373229,1
2018-05,5768659489146348416,1
2018-05,5775196475260117434,1
2018-05,5780706784297216613,1
2018-05,5784158902678299232,1
2018-05,5786357738187136762,1
2018-05,5788549577112815874,1
2018-05,5788975409169815536,1
2018-05,5804032671120748762,1
2018-05,5804554176412917482,1
2018-05,5812431729177683078,2
2018-05,5818911497532309994,1
2018-05,5821165942296534374,1
2018-05,5828571755765476925,1
2018-05,5832940207941651411,1
2018-05,5839441705730034414,1
2018-05,5842270679669784799,1
2018-05,5846013405549251982,1
2018-05,5851520510541974634,1
2018-05,5856492816863094516,1
2018-05,5861099521684920363,1
2018-05,5863933940958907626,1
2018-05,5865587933532423785,1
2018-05,5867914690543737155,1
2018-05,5877288373018804921,1
2018-05,5887502570353667122,1
2018-05,5890052928813628766,1
2018-05,5893716492956700992,1
2018-05,5894138436147686046,3
2018-05,5896070881620003762,1
2018-05,5898028965590741397,2
2018-05,5906750438619353497,1
2018-05,5915852416327196066,11
2018-05,5927902161132991795,1
2018-05,5948681266070928278,1
2018-05,5952874447140015020,1
2018-05,5953070767857638269,1
2018-05,5955349890885956629,1
2018-05,5959416932493037192,1
2018-05,5980824935573908274,1
2018-05,5987907929897279393,1
2018-05,5992928717797144329,1
2018-05,5993480252084660494,1
2018-05,5993726698994091265,1
2018-05,5997787213861987718,16
2018-05,5997822398483390890,1
2018-05,5998216843878899087,1
2018-05,6003095742057543825,1
2018-05,6004297807660376002,1
2018-05,6006007633493657353,1
2018-05,6007482266625677921,1
2018-05,6008366323145577874,1
2018-05,6012912438294447859,1
2018-05,6016232377905959990,1
2018-05,6019904935518258855,1
2018-05,6021799545314013439,1
2018-05,6022902321050700570,1
2018-05,6023316338252423390,1
2018-05,6032537898759382868,1
2018-05,6036545730573698203,1
2018-05,6037923996021753847,1
2018-05,6042902810412098966,1
2018-05,6045583966546930344,1
2018-05,6046869395501882255,1
2018-05,6048726774598731975,1
2018-05,6069974616302903330,1
2018-05,6071259704594168738,1
2018-05,6074379979044226917,1
2018-05,6076443175792731075,1
2018-05,6077949591898735501,1
2018-05,6078667723878143673,1
2018-05,6079087450327100134,1
2018-05,6079892488619773270,1
2018-05,6080220894637408465,1
2018-05,6081806645371217634,1
2018-05,6102674188193998965,1
2018-05,6104617858411484384,1
2018-05,6114637020326927770,1
2018-05,6117071890519591070,1
2018-05,6121327041270917515,27
2018-05,6122587504614949351,1
2018-05,6123138780677741023,1
2018-05,6123374674146629116,2
2018-05,6125683986684896722,1
2018-05,6133452123936044420,1
2018-05,6135787918284950958,1
2018-05,6137474160625566059,1
2018-05,6137799504430512965,1
2018-05,6139283868512958510,1
2018-05,6145185622740463053,1
2018-05,6157791765389631421,1
2018-05,6158008917228642735,1
2018-05,6164063652771824168,1
2018-05,6166747268563050393,67
2018-05,6168900460675818699,1
2018-05,6180855862263879526,1
2018-05,6197148363928929573,1
2018-05,6209148945161911682,1
2018-05,6223403221929688419,1
2018-05,6226138189506203220,1
2018-05,6232944553128890218,1
2018-05,6234164152102758889,1
2018-05,6235032703870769997,1
2018-05,6235768531365848715,1
2018-05,6237798794671869930,1
2018-05,6240699227060861118,1
2018-05,6243553978752835767,1
2018-05,6248213018124800420,1
2018-05,6259414572361040382,1
2018-05,6261119162302465050,1
2018-05,6266751636950892751,1
2018-05,6268225112727843212,9
2018-05,6268501565180637143,1
2018-05,6269632713814438291,1
2018-05,6273165586312333159,1
2018-05,6274298010547617444,1
2018-05,6279692669258361974,1
2018-05,6281168106657815226,1
2018-05,6287954601542596983,1
2018-05,6287995761569004854,1
2018-05,6294289707383233248,1
2018-05,6297317528055669670,1
2018-05,6298996808831949928,1
2018-05,6300182542818159021,1
2018-05,6305058841015973283,2
2018-05,6306228596000686514,1
2018-05,6307374549578625625,1
2018-05,6314115760342032224,1
2018-05,6314259756218648568,1
2018-05,6316381069826481509,2
2018-05,6327906926328514496,1
2018-05,6329271047484863997,1
2018-05,6340620824020753893,1
2018-05,6343689040257795618,1
2018-05,6345605556099879120,1
2018-05,6345738199333047358,1
2018-05,6347093676402137452,1
2018-05,6347985135443804092,1
2018-05,6349377643518422867,3
2018-05,6352456154553134706,1
2018-05,6357172873669142789,1
2018-05,6357505936566004575,1
2018-05,6365527616866236151,1
2018-05,6386661171028989796,1
2018-05,6397821356196958351,1
2018-05,6408500246916399131,1
2018-05,6414707503640539310,1
2018-05,6417926052566312305,14
2018-05,6434558415943116618,1
2018-05,6434994287741946882,1
2018-05,6437468020418872826,1
2018-05,6439628233862219839,1
2018-05,6439760032810331049,1
2018-05,6440125199530456458,1
2018-05,6440681189200664892,1
2018-05,6451717402627539593,1
2018-05,6452645078768848917,1
2018-05,6462730756826375948,1
2018-05,6464053316248377701,1
2018-05,6464673128950515528,1
2018-05,6479903043886587414,1
2018-05,6480599365676478223,1
2018-05,6481637533206779097,1
2018-05,6492689900751618501,3
2018-05,6495034284348196506,1
2018-05,6500659581014513990,1
2018-05,6506987922517695072,1
2018-05,6510809926472578775,1
2018-05,6511109216931812654,1
2018-05,6511190101011220497,1
2018-05,6511948223559704204,1
2018-05,6518172615075997339,1
2018-05,6527412826330334650,1
2018-05,6531935652852229311,1
2018-05,6536572129778837729,1
2018-05,6540035025019548810,1
2018-05,6543097590137138424,2
2018-05,6545740041882703565,1
2018-05,6547927060444999743,1
2018-05,6549642015930880589,1
2018-05,6550149064349839858,1
2018-05,6551272096044714242,1
2018-05,6553116430270252647,1
2018-05,6559532004001346263,1
2018-05,6561700888402618221,1
2018-05,6566752202904290791,2
2018-05,6566859664594054088,1
2018-05,6571765067875370827,2
2018-05,6574550493588198419,1
2018-05,6575294031210996712,1
2018-05,6577192376669608644,2
2018-05,6582302777681587179,1
2018-05,6591583962889353350,1
2018-05,6597730148106456948,1
2018-05,6597937479794020232,1
2018-05,6598831790985301805,1
2018-05,6600060347953846568,1
2018-05,6626563642852023325,2
2018-05,6627443502133535427,1
2018-05,6630987993415744054,1
2018-05,6638652321977153945,1
2018-05,6646497863068512624,1
2018-05,6662155093266685870,1
2018-05,6679499580877419217,1
2018-05,6680889046665009383,1
2018-05,6685552889183272282,1
2018-05,6686533768843433249,1
2018-05,6691896830480917813,1
2018-05,6698991169344964676,1
2018-05,6699146424995023431,1
2018-05,6700617728657099033,1
2018-05,6708166000115076157,1
2018-05,6709409775132580406,2
2018-05,6716404340743439427,1
2018-05,6721905099579810912,1
2018-05,6721986620479188272,1
2018-05,6725442197854126346,1
2018-05,6729409933074650684,1
2018-05,6731421022966725351,11
2018-05,6732158201906615890,1
2018-05,6737338683033025323,1
2018-05,6741716900686284926,1
2018-05,6744625708578752590,1
2018-05,6750576378328398113,1
2018-05,6752413057792647819,1
2018-05,6758407902343058865,1
2018-05,6759334614934630722,1
2018-05,6765142180504162118,1
2018-05,6772398387508925598,1
2018-05,6778943299394610126,1
2018-05,6792860497733258762,1
2018-05,6795790526120102371,1
2018-05,6805205496871269690,1
2018-05,6817699407231187586,1
2018-05,6826784448232441519,2
2018-05,6826814025601007594,1
2018-05,6832264097875557458,1
2018-05,6835348956091272890,1
2018-05,6835500927262496629,1
2018-05,6852519705481979419,1
2018-05,6853820180456171909,5
2018-05,6861010296074091456,1
2018-05,6863852234865527896,1
2018-05,6864939247191813285,1
2018-05,6869989700407967202,2
2018-05,6871113009039384208,1
2018-05,6878578182592292647,1
2018-05,6880683678687329772,1
2018-05,6883313931537869093,1
2018-05,6886147028075507296,1
2018-05,6890209160062283965,1
2018-05,6898991562125419098,1
2018-05,6907520692772318898,1
2018-05,6908267501153447551,1
2018-05,6908973017948782508,1
2018-05,6911066942813488564,1
2018-05,6912781591828751280,1
2018-05,6916757527179896321,1
2018-05,6922241787901150627,1
2018-05,6923923293396600673,1
2018-05,6936880689977275431,1
2018-05,6940367701713891305,1
2018-05,6948781160947906362,4
2018-05,6953786315953511601,1
2018-05,6958021547521157170,1
2018-05,6968333536618190166,1
2018-05,6969888332353622045,1
2018-05,6971449871994560458,1
2018-05,6976103701170860191,1
2018-05,6988096205809768571,1
2018-05,6994950536558522169,1
2018-05,6998949079529720481,1
2018-05,7006560818948709625,1
2018-05,7007168681563211953,1
2018-05,7008184831651112347,1
2018-05,7014724641376821867,1
2018-05,7016201928546448082,1
2018-05,7017258868617430307,2
2018-05,7018757943593211784,1
2018-05,7035566411948149981,1
2018-05,7042512006562911319,1
2018-05,7050949492809940099,1
2018-05,7053026336704329474,1
2018-05,7057541245503682103,1
2018-05,7073122398977373546,1
2018-05,7080843235268824615,1
2018-05,7093391613002138619,2
2018-05,7093571936923373475,1
2018-05,7094311562632186522,1
2018-05,7096561448292700052,1
2018-05,7104283658898945789,1
2018-05,7110231185520315314,1
2018-05,7119688075557063158,1
2018-05,7120980622646877173,1
2018-05,7129707279785545985,1
2018-05,7139064069319389476,1
2018-05,7147764597632865453,1
2018-05,7163755204908365738,1
2018-05,7171152781040191377,1
2018-05,7171511937528899002,1
2018-05,7180911887486078981,1
2018-05,7186906952374433053,1
2018-05,7191403558367727931,1
2018-05,7191414233885271873,1
2018-05,7193963605433713350,1
2018-05,7196192727087996165,1
2018-05,7199068288474519557,1
2018-05,7199709143444996980,1
2018-05,7208245567686209476,3
2018-05,7210022974655515454,1
2018-05,7215061463943558317,1
2018-05,7234483193424095756,1
2018-05,7248098620880291829,1
2018-05,7254758513281036611,1
2018-05,7260558927656294653,2
2018-05,7266038790322399060,1
2018-05,7266169684796475093,1
2018-05,7268608322289706545,1
2018-05,7269159685421824927,1
2018-05,7277722962960526020,1
2018-05,7279302322807385827,1
2018-05,7285290222477145892,1
2018-05,7295493521306248366,1
2018-05,7306280016650190248,1
2018-05,7311883970736127427,1
2018-05,7318458720734586249,1
2018-05,7325789420985694352,1
2018-05,7358399497618532997,1
2018-05,7362883552907765488,1
2018-05,7372572972146693815,1
2018-05,7374585637946904033,1
2018-05,7395360706007105215,1
2018-05,7396184105938381889,1
2018-05,7396337550612659903,2
2018-05,7401485582090524378,1
2018-05,7409190992019760616,1
2018-05,7412213166622697130,1
2018-05,7416261233541879181,1
2018-05,7418173320392757373,1
2018-05,7425895538963898769,1
2018-05,7426520519276414439,1
2018-05,7427793048412047107,1
2018-05,7429541316924164556,1
2018-05,7432265329962321913,1
2018-05,7435488368256854283,1
2018-05,7436335933136054544,1
2018-05,7437448307830316006,1
2018-05,7439401959005161727,1
2018-05,7446586128680375825,3
2018-05,7452970432023118025,1
2018-05,7460497389057879161,1
2018-05,7471853746879722568,1
2018-05,7491060289360402757,1
2018-05,7492342510113932699,1
2018-05,7495012972776503385,1
2018-05,7497386657738004480,1
2018-05,7502120545313949055,1
2018-05,7505794571675267760,1
2018-05,7515918712929863167,1
2018-05,7518294880748119582,1
2018-05,7523428379472002798,2
2018-05,7535169252576895332,1
2018-05,7535433693606079366,1
2018-05,7543994120851366753,1
2018-05,7561724275140451493,1
2018-05,7561835318842413425,1
2018-05,7565124186148164483,1
2018-05,7578100164307825779,1
2018-05,7587207439383483340,1
2018-05,7590058456027179183,1
2018-05,7595447690269264512,1
2018-05,7601302459260962687,4
2018-05,7604565934442575043,1
2018-05,7612363730576144548,1
2018-05,7616096528811135102,1
2018-05,7616514383568473164,1
2018-05,7620562355830259977,1
2018-05,7623179385297601958,1
2018-05,7623439568430097354,1
2018-05,7647923677004373357,1
2018-05,7648541318631606714,1
2018-05,7648998841013912441,1
2018-05,7654636749667288880,4
2018-05,7654872044626020424,1
2018-05,7657129906249780565,1
2018-05,7659047713736155838,1
2018-05,7665032036013389417,1
2018-05,7667764410291238794,1
2018-05,7669314810358428409,1
2018-05,7678622861271592048,1
2018-05,7681695795789674808,1
2018-05,7686242194447521970,1
2018-05,7688341943647901076,2
2018-05,7695167791490528762,1
2018-05,7699327055501246010,1
2018-05,7699781706371541039,1
2018-05,7704133536899000585,1
2018-05,7713392218062552263,1
2018-05,7730168320023604278,1
2018-05,7730727480273226309,1
2018-05,7736751220843145917,1
2018-05,7743297962682492394,1
2018-05,7754815580717841714,1
2018-05,7769706086144813534,1
2018-05,7780582471065782585,1
2018-05,7786190976183215888,1
2018-05,7786886766243586402,1
2018-05,7788134417352144239,1
2018-05,7796126148597895330,1
2018-05,7819882969840251994,1
2018-05,7826100985252023266,1
2018-05,7829258767903884910,1
2018-05,7833203718017734587,1
2018-05,7839541945585143332,1
2018-05,7839587547593505998,1
2018-05,7842145434121039103,1
2018-05,7847430889119039145,2
2018-05,7851048684067911379,1
2018-05,7859597960065922141,1
2018-05,7861642784617238282,1
2018-05,7867226861633729854,1
2018-05,7874082287910480262,1
2018-05,7885373332814980637,1
2018-05,7886574774778400674,1
2018-05,7892869036573185126,1
2018-05,7893432399382595448,1
2018-05,7894419866416495493,1
2018-05,7898649515666922465,1
2018-05,7902091986463034799,1
2018-05,7907160765635906921,1
2018-05,7907472003219732876,1
2018-05,7910962378693156711,1
2018-05,7913645691731847869,1
2018-05,7913781355216546596,1
2018-05,7921572035872017626,1
2018-05,7922106791318449106,1
2018-05,7926746100203947112,1
2018-05,7929449752613162828,1
2018-05,7930276626113907668,1
2018-05,7935516657866981856,5
2018-05,7943537994169987851,2
2018-05,7947320006694978493,1
2018-05,7949014804290749210,1
2018-05,7961786053751886603,2
2018-05,7980314466681429754,1
2018-05,7981965954353960644,3
2018-05,7991695671304337383,1
2018-05,7996796927293948168,1
2018-05,7999249937494920836,1
2018-05,8004195666547709374,1
2018-05,8011313879789921767,1
2018-05,8038627570812266657,2
2018-05,8047111540768148653,1
2018-05,8054430168032035771,1
2018-05,8055932189378456793,1
2018-05,8056418121947262981,1
2018-05,8079923843151890926,1
2018-05,8082156923213970958,1
2018-05,8084226469371724029,1
2018-05,8093014033205392665,1
2018-05,8093170164221325014,1
2018-05,8104640211224348205,1
2018-05,8106217346261971559,1
2018-05,8129244829733440960,1
2018-05,8139022135298460750,1
2018-05,8144868102316078806,1
2018-05,8147226572298572154,1
2018-05,8148444354982684070,1
2018-05,8159111891426788360,1
2018-05,8162340870450101214,1
2018-05,8178961439015350337,1
2018-05,8185847472720667693,1
2018-05,8187500672804595783,1
2018-05,8189499972795665392,2
2018-05,8191882907384337342,1
2018-05,8192274891763152883,1
2018-05,8198716786431226507,1
2018-05,8201607855698185400,1
2018-05,8202512589446828405,1
2018-05,8205681661330953624,1
2018-05,8208537031046054068,4
2018-05,8208584228255732351,1
2018-05,8211677294168507965,1
2018-05,8214319828169203015,1
2018-05,8237422418748812419,1
2018-05,8245451169969530001,1
2018-05,8246715244289762447,1
2018-05,8253039461969359815,1
2018-05,8269065153292676582,1
2018-05,8270505616474715255,1
2018-05,8277731603581651317,1
2018-05,8280393815284252533,1
2018-05,8300418591518211527,1
2018-05,8324742100114979390,1
2018-05,8334891553877953329,1
2018-05,8336236841898624548,1
2018-05,8336639555070070262,1
2018-05,8347434524482783293,1
2018-05,8360888786166889372,1
2018-05,8361854565170908878,1
2018-05,8363702210274607642,1
2018-05,8369822622351935446,1
2018-05,8371936749338077472,1
2018-05,8379666037170561939,1
2018-05,8385129798927820440,1
2018-05,8385228205208196145,1
2018-05,8387021831424159013,1
2018-05,8387189724190588386,1
2018-05,8387433940898859915,1
2018-05,8409741864303181489,1
2018-05,8413427213349816272,1
2018-05,8419825941004903705,1
2018-05,8423184659527437168,1
2018-05,8427609768512674974,2
2018-05,8448665899013067026,1
2018-05,8453126817553573712,1
2018-05,8461952473486263086,1
2018-05,8475299465388344135,1
2018-05,8487222903347757889,1
2018-05,8487875090959542067,1
2018-05,8497929650348693276,1
2018-05,8503005324753043878,1
2018-05,8510254687653747421,1
2018-05,8522869010419824278,1
2018-05,8546799969944235075,1
2018-05,8552403240177326484,1
2018-05,8553917407026089702,1
2018-05,8562347096807753638,1
2018-05,8576276929154145464,1
2018-05,8583937785357752610,1
2018-05,8584617264489165284,1
2018-05,8589593608180273565,1
2018-05,8600850891566564990,2
2018-05,8605096003832925045,1
2018-05,8609126843540431759,1
2018-05,8613081197961190875,1
2018-05,8613440571847988121,1
2018-05,8619542199414325394,1
2018-05,8620420516402877110,1
2018-05,8636948961029314539,1
2018-05,8650692671807246286,1
2018-05,8652863002904762840,1
2018-05,8667437234861715398,1
2018-05,8670642484419865044,1
2018-05,8685735054255024110,1
2018-05,8696190058044594694,1
2018-05,8703159319445897815,1
2018-05,8707998195183243916,1
2018-05,8714155322079558611,1
2018-05,8731351751564469696,1
2018-05,8738930692396652196,1
2018-05,8743755194743832842,1
2018-05,8751176870152257755,1
2018-05,8756155561708639265,1
2018-05,8761856758733643614,1
2018-05,8762086974209723656,1
2018-05,8764737400839674234,1
2018-05,8765945969426504063,1
2018-05,8772519720112946888,1
2018-05,8777327537104513489,1
2018-05,8778940473843125929,1
2018-05,8780842566829871785,1
2018-05,8784197367441638141,1
2018-05,8792704951618403458,1
2018-05,8795448726824804471,1
2018-05,8795560876372897552,1
2018-05,8799981661016515951,1
2018-05,8817017418847386439,1
2018-05,8824208255725954203,2
2018-05,8824540632374890420,1
2018-05,8850248263626960942,1
2018-05,8854493451884066030,1
2018-05,8863737486315076775,1
2018-05,8864093065673359191,1
2018-05,8872955060259645931,1
2018-05,8877292620880456115,1
2018-05,8879139690110023329,1
2018-05,8884683416767294076,1
2018-05,8885173601980707581,1
2018-05,8887785446903186986,1
2018-05,8891086680642517643,1
2018-05,8896533930263938768,1
2018-05,8899847728611827888,1
2018-05,8900870739067006186,1
2018-05,8901113582635184332,1
2018-05,8901192338063591813,2
2018-05,8901506487767963930,1
2018-05,8903773294603361358,1
2018-05,8905720887810280140,1
2018-05,8907402403272664457,1
2018-05,8923284056187221640,1
2018-05,8932563561397697727,1
2018-05,8942547566942223092,2
2018-05,8943349331452093840,1
2018-05,8948590046453752703,1
2018-05,8956941276657878096,1
2018-05,8971807372263051413,1
2018-05,9005065709971139219,1
2018-05,9006260986633592999,1
2018-05,9011823552496726878,1
2018-05,9019681082555518724,1
2018-05,9021252489061719158,1
2018-05,9028954637429897371,1
2018-05,9030767262118151524,1
2018-05,9037172002441286445,2
2018-05,9046888256091352794,1
2018-05,9049163073730905540,1
2018-05,9052875640212658308,1
2018-05,9055888876955016155,1
2018-05,9056564978551302474,1
2018-05,9057409976958374860,1
2018-05,9060622165378559488,1
2018-05,9061450196610013560,1
2018-05,9067663760850551017,1
2018-05,9068677908363005752,1
2018-05,9069481322080474159,1
2018-05,9075415192359046758,1
2018-05,9087378692400482819,1
2018-05,9089263186806445318,1
2018-05,9092671261790933967,1
2018-05,9098233515663332822,2
2018-05,9099821140998079448,1
2018-05,9112244049207418126,1
2018-05,9119263301247125748,1
2018-05,9134711104559034823,1
2018-05,9162643915081807747,1
2018-05,9169295146720827174,1
2018-05,9171161855642805827,1
2018-05,9176680409121531129,1
2018-05,9189413833590473572,1
2018-05,9189643590622101497,1
2018-05,9192394288749377446,2
